                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2174,                 4.3252,                0.98025,                0.07521,                0.31299,                0.08375,                0.06551,                0.81625,                 2.6415,                0.89077,             5.9608e-05,             5.9608e-05,             5.9608e-05
                      2,                 0.8827,                 2.9864,                0.89169,                0.20942,                0.51364,                0.25074,                0.20979,                0.64788,                  2.083,                0.85847,             6.0233e-05,             6.0233e-05,             6.0233e-05
